freq,voltage,phase
2.50034536169638e+04,-2.01842706820155e-01,-1.29511529975647e+01
2.50610925303206e+04,-2.02721019405399e-01,-1.29801938870836e+01
2.51188643150953e+04,-2.03603209287951e-01,-1.30092962749908e+01
2.51767692775880e+04,-2.04489292800676e-01,-1.30384602675072e+01
2.52348077248052e+04,-2.05379286338328e-01,-1.30676859708762e+01
2.52929799644609e+04,-2.06273206357670e-01,-1.30969734913628e+01
2.53512863049785e+04,-2.07171069377728e-01,-1.31263229352525e+01
2.54097270554925e+04,-2.08072891979902e-01,-1.31557344088496e+01
2.54683025258499e+04,-2.08978690808174e-01,-1.31852080184761e+01
2.55270130266119e+04,-2.09888482569261e-01,-1.32147438704708e+01
2.55858588690559e+04,-2.10802284032785e-01,-1.32443420711876e+01
2.56448403651766e+04,-2.11720112031466e-01,-1.32740027269943e+01
2.57039578276881e+04,-2.12641983461288e-01,-1.33037259442715e+01
2.57632115700252e+04,-2.13567915281642e-01,-1.33335118294110e+01
2.58226019063454e+04,-2.14497924515545e-01,-1.33633604888148e+01
2.58821291515303e+04,-2.15432028249781e-01,-1.33932720288938e+01
2.59417936211876e+04,-2.16370243635090e-01,-1.34232465560659e+01
2.60015956316521e+04,-2.17312587886306e-01,-1.34532841767554e+01
2.60615354999884e+04,-2.18259078282575e-01,-1.34833849973912e+01
2.61216135439915e+04,-2.19209732167511e-01,-1.35135491244057e+01
2.61818300821893e+04,-2.20164566949332e-01,-1.35437766642332e+01
2.62421854338438e+04,-2.21123600101089e-01,-1.35740677233086e+01
2.63026799189532e+04,-2.22086849160793e-01,-1.36044224080662e+01
2.63633138582532e+04,-2.23054331731598e-01,-1.36348408249380e+01
2.64240875732189e+04,-2.24026065481982e-01,-1.36653230803525e+01
2.64850013860664e+04,-2.25002068145916e-01,-1.36958692807333e+01
2.65460556197548e+04,-2.25982357522995e-01,-1.37264795324976e+01
2.66072505979875e+04,-2.26966951478672e-01,-1.37571539420546e+01
2.66685866452142e+04,-2.27955867944389e-01,-1.37878926158044e+01
2.67300640866325e+04,-2.28949124917735e-01,-1.38186956601365e+01
2.67916832481897e+04,-2.29946740462653e-01,-1.38495631814279e+01
2.68534444565845e+04,-2.30948732709570e-01,-1.38804952860422e+01
2.69153480392685e+04,-2.31955119855610e-01,-1.39114920803278e+01
2.69773943244486e+04,-2.32965920164701e-01,-1.39425536706164e+01
2.70395836410878e+04,-2.33981151967798e-01,-1.39736801632216e+01
2.71019163189078e+04,-2.35000833663037e-01,-1.40048716644374e+01
2.71643926883902e+04,-2.36024983715867e-01,-1.40361282805366e+01
2.72270130807785e+04,-2.37053620659284e-01,-1.40674501177693e+01
2.72897778280798e+04,-2.38086763093921e-01,-1.40988372823614e+01
2.73526872630665e+04,-2.39124429688281e-01,-1.41302898805129e+01
2.74157417192782e+04,-2.40166639178858e-01,-1.41618080183964e+01
2.74789415310233e+04,-2.41213410370321e-01,-1.41933918021558e+01
2.75422870333810e+04,-2.42264762135682e-01,-1.42250413379042e+01
2.76057785622028e+04,-2.43320713416457e-01,-1.42567567317228e+01
2.76694164541145e+04,-2.44381283222815e-01,-1.42885380896589e+01
2.77332010465177e+04,-2.45446490633776e-01,-1.43203855177247e+01
2.77971326775922e+04,-2.46516354797348e-01,-1.43522991218951e+01
2.78612116862970e+04,-2.47590894930705e-01,-1.43842790081067e+01
2.79254384123727e+04,-2.48670130320307e-01,-1.44163252822558e+01
2.79898131963430e+04,-2.49754080322147e-01,-1.44484380501966e+01
2.80543363795165e+04,-2.50842764361838e-01,-1.44806174177400e+01
2.81190083039887e+04,-2.51936201934808e-01,-1.45128634906514e+01
2.81838293126439e+04,-2.53034412606449e-01,-1.45451763746494e+01
2.82487997491564e+04,-2.54137416012269e-01,-1.45775561754040e+01
2.83139199579931e+04,-2.55245231858102e-01,-1.46100029985348e+01
2.83791902844149e+04,-2.56357879920215e-01,-1.46425169496092e+01
2.84446110744785e+04,-2.57475380045468e-01,-1.46750981341411e+01
2.85101826750384e+04,-2.58597752151500e-01,-1.47077466575885e+01
2.85759054337488e+04,-2.59725016226878e-01,-1.47404626253524e+01
2.86417796990651e+04,-2.60857192331256e-01,-1.47732461427745e+01
2.87078058202462e+04,-2.61994300595525e-01,-1.48060973151359e+01
2.87739841473560e+04,-2.63136361221964e-01,-1.48390162476549e+01
2.88403150312654e+04,-2.64283394484431e-01,-1.48720030454855e+01
2.89067988236540e+04,-2.65435420728462e-01,-1.49050578137153e+01
2.89734358770125e+04,-2.66592460371471e-01,-1.49381806573639e+01
2.90402265446438e+04,-2.67754533902910e-01,-1.49713716813813e+01
2.91071711806653e+04,-2.68921661884359e-01,-1.50046309906453e+01
2.91742701400109e+04,-2.70093864949771e-01,-1.50379586899606e+01
2.92415237784326e+04,-2.71271163805541e-01,-1.50713548840562e+01
2.93089324525025e+04,-2.72453579230710e-01,-1.51048196775838e+01
2.93764965196146e+04,-2.73641132077110e-01,-1.51383531751160e+01
2.94442163379869e+04,-2.74833843269482e-01,-1.51719554811442e+01
2.95120922666631e+04,-2.76031733805660e-01,-1.52056267000769e+01
2.95801246655147e+04,-2.77234824756715e-01,-1.52393669362377e+01
2.96483138952427e+04,-2.78443137267088e-01,-1.52731762938633e+01
2.97166603173795e+04,-2.79656692554753e-01,-1.53070548771014e+01
2.97851642942911e+04,-2.80875511911357e-01,-1.53410027900095e+01
2.98538261891788e+04,-2.82099616702373e-01,-1.53750201365518e+01
2.99226463660811e+04,-2.83329028367242e-01,-1.54091070205982e+01
2.99916251898757e+04,-2.84563768419493e-01,-1.54432635459218e+01
3.00607630262815e+04,-2.85803858446954e-01,-1.54774898161970e+01
3.01300602418604e+04,-2.87049320111819e-01,-1.55117859349975e+01
3.01995172040194e+04,-2.88300175150836e-01,-1.55461520057946e+01
3.02691342810123e+04,-2.89556445375442e-01,-1.55805881319543e+01
3.03389118419419e+04,-2.90818152671893e-01,-1.56150944167364e+01
3.04088502567620e+04,-2.92085319001412e-01,-1.56496709632916e+01
3.04789498962790e+04,-2.93357966400344e-01,-1.56843178746596e+01
3.05492111321543e+04,-2.94636116980235e-01,-1.57190352537673e+01
3.06196343369060e+04,-2.95919792928068e-01,-1.57538232034265e+01
3.06902198839108e+04,-2.97209016506307e-01,-1.57886818263317e+01
3.07609681474063e+04,-2.98503810053081e-01,-1.58236112250583e+01
3.08318795024927e+04,-2.99804195982319e-01,-1.58586115020602e+01
3.09029543251351e+04,-3.01110196783860e-01,-1.58936827596677e+01
3.09741929921650e+04,-3.02421835023609e-01,-1.59288251000854e+01
3.10455958812827e+04,-3.03739133343658e-01,-1.59640386253901e+01
3.11171633710594e+04,-3.05062114462424e-01,-1.59993234375287e+01
3.11888958409385e+04,-3.06390801174776e-01,-1.60346796383155e+01
3.12607936712387e+04,-3.07725216352156e-01,-1.60701073294308e+01
3.13328572431550e+04,-3.09065382942723e-01,-1.61056066124180e+01
3.14050869387613e+04,-3.10411323971474e-01,-1.61411775886819e+01
3.14774831410123e+04,-3.11763062540374e-01,-1.61768203594859e+01
3.15500462337454e+04,-3.13120621828474e-01,-1.62125350259503e+01
3.16227766016830e+04,-3.14484025092028e-01,-1.62483216890500e+01
3.16956746304341e+04,-3.15853295664649e-01,-1.62841804496116e+01
3.17687407064969e+04,-3.17228456957395e-01,-1.63201114083120e+01
3.18419752172604e+04,-3.18609532458902e-01,-1.63561146656755e+01
3.19153785510068e+04,-3.19996545735531e-01,-1.63921903220718e+01
3.19889510969131e+04,-3.21389520431432e-01,-1.64283384777133e+01
3.20626932450538e+04,-3.22788480268721e-01,-1.64645592326534e+01
3.21366053864023e+04,-3.24193449047542e-01,-1.65008526867836e+01
3.22106879128335e+04,-3.25604450646241e-01,-1.65372189398314e+01
3.22849412171255e+04,-3.27021509021424e-01,-1.65736580913580e+01
3.23593656929619e+04,-3.28444648208107e-01,-1.66101702407556e+01
3.24339617349340e+04,-3.29873892319804e-01,-1.66467554872454e+01
3.25087297385426e+04,-3.31309265548684e-01,-1.66834139298750e+01
3.25836701002000e+04,-3.32750792165605e-01,-1.67201456675160e+01
3.26587832172327e+04,-3.34198496520291e-01,-1.67569507988616e+01
3.27340694878829e+04,-3.35652403041403e-01,-1.67938294224243e+01
3.28095293113110e+04,-3.37112536236663e-01,-1.68307816365330e+01
3.28851630875974e+04,-3.38578920692949e-01,-1.68678075393312e+01
3.29609712177449e+04,-3.40051581076389e-01,-1.69049072287741e+01
3.30369541036806e+04,-3.41530542132483e-01,-1.69420808026260e+01
3.31131121482582e+04,-3.43015828686188e-01,-1.69793283584583e+01
3.31894457552601e+04,-3.44507465642043e-01,-1.70166499936464e+01
3.32659553293995e+04,-3.46005477984217e-01,-1.70540458053678e+01
3.33426412763226e+04,-3.47509890776662e-01,-1.70915158905991e+01
3.34195040026105e+04,-3.49020729163174e-01,-1.71290603461135e+01
3.34965439157818e+04,-3.50538018367491e-01,-1.71666792684786e+01
3.35737614242945e+04,-3.52061783693389e-01,-1.72043727540534e+01
3.36511569375481e+04,-3.53592050524776e-01,-1.72421408989860e+01
3.37287308658859e+04,-3.55128844325793e-01,-1.72799837992107e+01
3.38064836205972e+04,-3.56672190640871e-01,-1.73179015504460e+01
3.38844156139193e+04,-3.58222115094842e-01,-1.73558942481913e+01
3.39625272590399e+04,-3.59778643392996e-01,-1.73939619877246e+01
3.40408189700991e+04,-3.61341801321220e-01,-1.74321048640998e+01
3.41192911621919e+04,-3.62911614746016e-01,-1.74703229721443e+01
3.41979442513699e+04,-3.64488109614636e-01,-1.75086164064559e+01
3.42767786546441e+04,-3.66071311955104e-01,-1.75469852614004e+01
3.43557947899865e+04,-3.67661247876349e-01,-1.75854296311087e+01
3.44349930763329e+04,-3.69257943568248e-01,-1.76239496094745e+01
3.45143739335846e+04,-3.70861425301693e-01,-1.76625452901511e+01
3.45939377826112e+04,-3.72471719428709e-01,-1.77012167665491e+01
3.46736850452522e+04,-3.74088852382470e-01,-1.77399641318333e+01
3.47536161443196e+04,-3.75712850677396e-01,-1.77787874789201e+01
3.48337315036002e+04,-3.77343740909213e-01,-1.78176869004751e+01
3.49140315478576e+04,-3.78981549755028e-01,-1.78566624889096e+01
3.49945167028347e+04,-3.80626303973393e-01,-1.78957143363783e+01
3.50751873952558e+04,-3.82278030404339e-01,-1.79348425347764e+01
3.51560440528288e+04,-3.83936755969483e-01,-1.79740471757370e+01
3.52370871042477e+04,-3.85602507672037e-01,-1.80133283506279e+01
3.53183169791947e+04,-3.87275312596912e-01,-1.80526861505487e+01
3.53997341083424e+04,-3.88955197910726e-01,-1.80921206663288e+01
3.54813389233565e+04,-3.90642190861905e-01,-1.81316319885233e+01
3.55631318568975e+04,-3.92336318780698e-01,-1.81712202074113e+01
3.56451133426234e+04,-3.94037609079230e-01,-1.82108854129922e+01
3.57272838151918e+04,-3.95746089251585e-01,-1.82506276949830e+01
3.58096437102625e+04,-3.97461786873794e-01,-1.82904471428159e+01
3.58921934644995e+04,-3.99184729603935e-01,-1.83303438456346e+01
3.59749335155732e+04,-4.00914945182134e-01,-1.83703178922919e+01
3.60578643021632e+04,-4.02652461430623e-01,-1.84103693713466e+01
3.61409862639603e+04,-4.04397306253783e-01,-1.84504983710607e+01
3.62242998416688e+04,-4.06149507638157e-01,-1.84907049793960e+01
3.63078054770091e+04,-4.07909093652514e-01,-1.85309892840117e+01
3.63915036127196e+04,-4.09676092447856e-01,-1.85713513722610e+01
3.64753946925597e+04,-4.11450532257464e-01,-1.86117913311884e+01
3.65594791613114e+04,-4.13232441396907e-01,-1.86523092475262e+01
3.66437574647822e+04,-4.15021848264095e-01,-1.86929052076922e+01
3.67282300498074e+04,-4.16818781339270e-01,-1.87335792977860e+01
3.68128973642520e+04,-4.18623269185062e-01,-1.87743316035864e+01
3.68977598570139e+04,-4.20435340446475e-01,-1.88151622105482e+01
3.69828179780255e+04,-4.22255023850924e-01,-1.88560712037989e+01
3.70680721782565e+04,-4.24082348208248e-01,-1.88970586681360e+01
3.71535229097161e+04,-4.25917342410717e-01,-1.89381246880238e+01
3.72391706254557e+04,-4.27760035433051e-01,-1.89792693475900e+01
3.73250157795709e+04,-4.29610456332413e-01,-1.90204927306232e+01
3.74110588272042e+04,-4.31468634248423e-01,-1.90617949205691e+01
3.74973002245472e+04,-4.33334598403172e-01,-1.91031760005277e+01
3.75837404288433e+04,-4.35208378101212e-01,-1.91446360532503e+01
3.76703798983897e+04,-4.37090002729547e-01,-1.91861751611361e+01
3.77572190925404e+04,-4.38979501757666e-01,-1.92277934062290e+01
3.78442584717082e+04,-4.40876904737475e-01,-1.92694908702146e+01
3.79314984973670e+04,-4.42782241303344e-01,-1.93112676344170e+01
3.80189396320549e+04,-4.44695541172081e-01,-1.93531237797954e+01
3.81065823393761e+04,-4.46616834142910e-01,-1.93950593869410e+01
3.81944270840035e+04,-4.48546150097462e-01,-1.94370745360741e+01
3.82824743316811e+04,-4.50483518999747e-01,-1.94791693070401e+01
3.83707245492267e+04,-4.52428970896164e-01,-1.95213437793072e+01
3.84591782045342e+04,-4.54382535915446e-01,-1.95635980319622e+01
3.85478357665760e+04,-4.56344244268638e-01,-1.96059321437079e+01
3.86366977054057e+04,-4.58314126249080e-01,-1.96483461928598e+01
3.87257644921605e+04,-4.60292212232396e-01,-1.96908402573424e+01
3.88150365990636e+04,-4.62278532676409e-01,-1.97334144146861e+01
3.89045144994268e+04,-4.64273118121149e-01,-1.97760687420242e+01
3.89941986676531e+04,-4.66275999188807e-01,-1.98188033160889e+01
3.90840895792390e+04,-4.68287206583678e-01,-1.98616182132087e+01
3.91741877107771e+04,-4.70306771092135e-01,-1.99045135093048e+01
3.92644935399587e+04,-4.72334723582560e-01,-1.99474892798873e+01
3.93550075455765e+04,-4.74371095005345e-01,-1.99905456000525e+01
3.94457302075266e+04,-4.76415916392770e-01,-2.00336825444794e+01
3.95366620068115e+04,-4.78469218859000e-01,-2.00769001874258e+01
3.96278034255427e+04,-4.80531033600033e-01,-2.01201986027255e+01
3.97191549469428e+04,-4.82601391893589e-01,-2.01635778637848e+01
3.98107170553485e+04,-4.84680325099074e-01,-2.02070380435789e+01
3.99024902362129e+04,-4.86767864657569e-01,-2.02505792146483e+01
3.99944749761085e+04,-4.88864042091656e-01,-2.02942014490960e+01
4.00866717627290e+04,-4.90968889005435e-01,-2.03379048185836e+01
4.01790810848927e+04,-4.93082437084410e-01,-2.03816893943279e+01
4.02717034325446e+04,-4.95204718095415e-01,-2.04255552470974e+01
4.03645392967592e+04,-4.97335763886551e-01,-2.04695024472090e+01
4.04575891697430e+04,-4.99475606387073e-01,-2.05135310645247e+01
4.05508535448371e+04,-5.01624277607342e-01,-2.05576411684473e+01
4.06443329165200e+04,-5.03781809638706e-01,-2.06018328279181e+01
4.07380277804099e+04,-5.05948234653419e-01,-2.06461061114123e+01
4.08319386332679e+04,-5.08123584904552e-01,-2.06904610869362e+01
4.09260659729997e+04,-5.10307892725883e-01,-2.07348978220232e+01
4.10204102986593e+04,-5.12501190531801e-01,-2.07794163837309e+01
4.11149721104509e+04,-5.14703510817225e-01,-2.08240168386367e+01
4.12097519097317e+04,-5.16914886157440e-01,-2.08686992528351e+01
4.13047501990148e+04,-5.19135349208053e-01,-2.09134636919335e+01
4.13999674819717e+04,-5.21364932704841e-01,-2.09583102210491e+01
4.14954042634349e+04,-5.23603669463621e-01,-2.10032389048049e+01
4.15910610494008e+04,-5.25851592380187e-01,-2.10482498073266e+01
4.16869383470322e+04,-5.28108734430126e-01,-2.10933429922385e+01
4.17830366646608e+04,-5.30375128668728e-01,-2.11385185226604e+01
4.18793565117904e+04,-5.32650808230854e-01,-2.11837764612035e+01
4.19758983990994e+04,-5.34935806330768e-01,-2.12291168699674e+01
4.20726628384430e+04,-5.37230156262068e-01,-2.12745398105357e+01
4.21696503428568e+04,-5.39533891397476e-01,-2.13200453439731e+01
4.22668614265589e+04,-5.41847045188734e-01,-2.13656335308214e+01
4.23642966049527e+04,-5.44169651166470e-01,-2.14113044310959e+01
4.24619563946299e+04,-5.46501742939988e-01,-2.14570581042816e+01
4.25598413133729e+04,-5.48843354197206e-01,-2.15028946093299e+01
4.26579518801578e+04,-5.51194518704425e-01,-2.15488140046548e+01
4.27562886151572e+04,-5.53555270306183e-01,-2.15948163481290e+01
4.28548520397425e+04,-5.55925642925123e-01,-2.16409016970806e+01
4.29536426764873e+04,-5.58305670561818e-01,-2.16870701082888e+01
4.30526610491696e+04,-5.60695387294562e-01,-2.17333216379812e+01
4.31519076827751e+04,-5.63094827279238e-01,-2.17796563418291e+01
4.32513831034994e+04,-5.65504024749138e-01,-2.18260742749443e+01
4.33510878387514e+04,-5.67923014014742e-01,-2.18725754918754e+01
4.34510224171557e+04,-5.70351829463608e-01,-2.19191600466039e+01
4.35511873685554e+04,-5.72790505560100e-01,-2.19658279925407e+01
4.36515832240151e+04,-5.75239076845262e-01,-2.20125793825221e+01
4.37522105158237e+04,-5.77697577936590e-01,-2.20594142688062e+01
4.38530697774971e+04,-5.80166043527830e-01,-2.21063327030692e+01
4.39541615437809e+04,-5.82644508388796e-01,-2.21533347364018e+01
4.40554863506538e+04,-5.85133007365170e-01,-2.22004204193049e+01
4.41570447353297e+04,-5.87631575378247e-01,-2.22475898016865e+01
4.42588372362611e+04,-5.90140247424777e-01,-2.22948429328576e+01
4.43608643931417e+04,-5.92659058576694e-01,-2.23421798615285e+01
4.44631267469093e+04,-5.95188043980952e-01,-2.23896006358048e+01
4.45656248397488e+04,-5.97727238859253e-01,-2.24371053031841e+01
4.46683592150948e+04,-6.00276678507841e-01,-2.24846939105518e+01
4.47713304176347e+04,-6.02836398297255e-01,-2.25323665041776e+01
4.48745389933117e+04,-6.05406433672129e-01,-2.25801231297116e+01
4.49779854893272e+04,-6.07986820150896e-01,-2.26279638321803e+01
4.50816704541444e+04,-6.10577593325581e-01,-2.26758886559831e+01
4.51855944374907e+04,-6.13178788861553e-01,-2.27238976448885e+01
4.52897579903605e+04,-6.15790442497256e-01,-2.27719908420300e+01
4.53941616650187e+04,-6.18412590043960e-01,-2.28201682899026e+01
4.54988060150033e+04,-6.21045267385515e-01,-2.28684300303590e+01
4.56036915951280e+04,-6.23688510478060e-01,-2.29167761046053e+01
4.57088189614859e+04,-6.26342355349778e-01,-2.29652065531979e+01
4.58141886714517e+04,-6.29006838100621e-01,-2.30137214160391e+01
4.59198012836852e+04,-6.31681994902009e-01,-2.30623207323737e+01
4.60256573581340e+04,-6.34367861996597e-01,-2.31110045407848e+01
4.61317574560363e+04,-6.37064475697934e-01,-2.31597728791902e+01
4.62381021399244e+04,-6.39771872390234e-01,-2.32086257848384e+01
4.63446919736272e+04,-6.42490088528030e-01,-2.32575632943052e+01
4.64515275222733e+04,-6.45219160635922e-01,-2.33065854434893e+01
4.65586093522942e+04,-6.47959125308240e-01,-2.33556922676087e+01
4.66659380314272e+04,-6.50710019208758e-01,-2.34048838011971e+01
4.67735141287181e+04,-6.53471879070385e-01,-2.34541600780995e+01
4.68813382145248e+04,-6.56244741694856e-01,-2.35035211314692e+01
4.69894108605199e+04,-6.59028643952395e-01,-2.35529669937629e+01
4.70977326396936e+04,-6.61823622781417e-01,-2.36024976967378e+01
4.72063041263574e+04,-6.64629715188174e-01,-2.36521132714473e+01
4.73151258961463e+04,-6.67446958246462e-01,-2.37018137482372e+01
4.74241985260228e+04,-6.70275389097253e-01,-2.37515991567419e+01
4.75335225942788e+04,-6.73115044948387e-01,-2.38014695258806e+01
4.76430986805398e+04,-6.75965963074178e-01,-2.38514248838534e+01
4.77529273657673e+04,-6.78828180815127e-01,-2.39014652581374e+01
4.78630092322621e+04,-6.81701735577546e-01,-2.39515906754831e+01
4.79733448636672e+04,-6.84586664833182e-01,-2.40018011619101e+01
4.80839348449711e+04,-6.87483006118882e-01,-2.40520967427039e+01
4.81947797625110e+04,-6.90390797036210e-01,-2.41024774424115e+01
4.83058802039755e+04,-6.93310075251106e-01,-2.41529432848378e+01
4.84172367584082e+04,-6.96240878493481e-01,-2.42034942930418e+01
4.85288500162103e+04,-6.99183244556843e-01,-2.42541304893327e+01
4.86407205691444e+04,-7.02137211297949e-01,-2.43048518952660e+01
4.87528490103368e+04,-7.05102816636351e-01,-2.43556585316398e+01
4.88652359342816e+04,-7.08080098554085e-01,-2.44065504184910e+01
4.89778819368428e+04,-7.11069095095205e-01,-2.44575275750912e+01
4.90907876152585e+04,-7.14069844365429e-01,-2.45085900199432e+01
4.92039535681433e+04,-7.17082384531706e-01,-2.45597377707771e+01
4.93173803954918e+04,-7.20106753821817e-01,-2.46109708445463e+01
4.94310686986817e+04,-7.23142990523967e-01,-2.46622892574240e+01
4.95450190804772e+04,-7.26191132986347e-01,-2.47136930247991e+01
4.96592321450318e+04,-7.29251219616733e-01,-2.47651821612725e+01
4.97737084978917e+04,-7.32323288882049e-01,-2.48167566806533e+01
4.98884487459994e+04,-7.35407379307920e-01,-2.48684165959552e+01
5.00034534976960e+04,-7.38503529478254e-01,-2.49201619193922e+01
5.01187233627254e+04,-7.41611778034795e-01,-2.49719926623754e+01
5.02342589522368e+04,-7.44732163676669e-01,-2.50239088355089e+01
5.03500608787886e+04,-7.47864725159946e-01,-2.50759104485861e+01
5.04661297563509e+04,-7.51009501297157e-01,-2.51279975105857e+01
5.05824662003095e+04,-7.54166530956879e-01,-2.51801700296684e+01
5.06990708274685e+04,-7.57335853063230e-01,-2.52324280131727e+01
5.08159442560541e+04,-7.60517506595397e-01,-2.52847714676115e+01
5.09330871057176e+04,-7.63711530587204e-01,-2.53372003986680e+01
5.10504999975387e+04,-7.66917964126569e-01,-2.53897148111922e+01
5.11681835540288e+04,-7.70136846355094e-01,-2.54423147091971e+01
5.12861383991345e+04,-7.73368216467505e-01,-2.54950000958550e+01
5.14043651582407e+04,-7.76612113711199e-01,-2.55477709734938e+01
5.15228644581737e+04,-7.79868577385750e-01,-2.56006273435931e+01
5.16416369272051e+04,-7.83137646842367e-01,-2.56535692067809e+01
5.17606831950548e+04,-7.86419361483426e-01,-2.57065965628292e+01
5.18800038928941e+04,-7.89713760761947e-01,-2.57597094106512e+01
5.19995996533496e+04,-7.93020884181043e-01,-2.58129077482970e+01
5.21194711105060e+04,-7.96340771293464e-01,-2.58661915729501e+01
5.22396188999100e+04,-7.99673461700989e-01,-2.59195608809237e+01
5.23600436585730e+04,-8.03018995053969e-01,-2.59730156676572e+01
5.24807460249752e+04,-8.06377411050728e-01,-2.60265559277124e+01
5.26017266390686e+04,-8.09748749437074e-01,-2.60801816547698e+01
5.27229861422802e+04,-8.13133050005710e-01,-2.61338928416254e+01
5.28445251775160e+04,-8.16530352595712e-01,-2.61876894801865e+01
5.29663443891637e+04,-8.19940697091939e-01,-2.62415715614684e+01
5.30884444230968e+04,-8.23364123424509e-01,-2.62955390755910e+01
5.32108259266774e+04,-8.26800671568210e-01,-2.63495920117747e+01
5.33334895487600e+04,-8.30250381541943e-01,-2.64037303583376e+01
5.34564359396951e+04,-8.33713293408122e-01,-2.64579541026910e+01
5.35796657513321e+04,-8.37189447272125e-01,-2.65122632313366e+01
5.37031796370232e+04,-8.40678883281667e-01,-2.65666577298628e+01
5.38269782516267e+04,-8.44181641626263e-01,-2.66211375829408e+01
5.39510622515107e+04,-8.47697762536585e-01,-2.66757027743216e+01
5.40754322945560e+04,-8.51227286283882e-01,-2.67303532868323e+01
5.42000890401603e+04,-8.54770253179378e-01,-2.67850891023726e+01
5.43250331492412e+04,-8.58326703573645e-01,-2.68399102019112e+01
5.44502652842400e+04,-8.61896677855992e-01,-2.68948165654826e+01
5.45757861091249e+04,-8.65480216453881e-01,-2.69498081721837e+01
5.47015962893950e+04,-8.69077359832230e-01,-2.70048850001700e+01
5.48276964920832e+04,-8.72688148492863e-01,-2.70600470266525e+01
5.49540873857603e+04,-8.76312622973805e-01,-2.71152942278943e+01
5.50807696405382e+04,-8.79950823848700e-01,-2.71706265792071e+01
5.52077439280735e+04,-8.83602791726105e-01,-2.72260440549479e+01
5.53350109215715e+04,-8.87268567248907e-01,-2.72815466285156e+01
5.54625712957889e+04,-8.90948191093617e-01,-2.73371342723477e+01
5.55904257270381e+04,-8.94641703969733e-01,-2.73928069579172e+01
5.57185748931908e+04,-8.98349146619072e-01,-2.74485646557288e+01
5.58470194736809e+04,-9.02070559815097e-01,-2.75044073353160e+01
5.59757601495088e+04,-9.05805984362238e-01,-2.75603349652380e+01
5.61047976032448e+04,-9.09555461095245e-01,-2.76163475130759e+01
5.62341325190327e+04,-9.13319030878443e-01,-2.76724449454299e+01
5.63637655825932e+04,-9.17096734605104e-01,-2.77286272279161e+01
5.64936974812280e+04,-9.20888613196709e-01,-2.77848943251629e+01
5.66239289038231e+04,-9.24694707602284e-01,-2.78412462008084e+01
5.67544605408524e+04,-9.28515058797659e-01,-2.78976828174967e+01
5.68852930843819e+04,-9.32349707784794e-01,-2.79542041368752e+01
5.70164272280724e+04,-9.36198695591042e-01,-2.80108101195913e+01
5.71478636671844e+04,-9.40062063268442e-01,-2.80675007252893e+01
5.72796030985806e+04,-9.43939851892993e-01,-2.81242759126072e+01
5.74116462207304e+04,-9.47832102563919e-01,-2.81811356391741e+01
5.75439937337134e+04,-9.51738856402941e-01,-2.82380798616066e+01
5.76766463392227e+04,-9.55660154553535e-01,-2.82951085355060e+01
5.78096047405695e+04,-9.59596038180218e-01,-2.83522216154557e+01
5.79428696426857e+04,-9.63546548467740e-01,-2.84094190550176e+01
5.80764417521288e+04,-9.67511726620386e-01,-2.84667008067295e+01
5.82103217770848e+04,-9.71491613861196e-01,-2.85240668221022e+01
5.83445104273721e+04,-9.75486251431203e-01,-2.85815170516165e+01
5.84790084144457e+04,-9.79495680588667e-01,-2.86390514447205e+01
5.86138164514005e+04,-9.83519942608311e-01,-2.86966699498262e+01
5.87489352529753e+04,-9.87559078780534e-01,-2.87543725143075e+01
5.88843655355565e+04,-9.91613130410627e-01,-2.88121590844968e+01
5.90201080171820e+04,-9.95682138818011e-01,-2.88700296056824e+01
5.91561634175450e+04,-9.99766145335400e-01,-2.89279840221056e+01
5.92925324579975e+04,-1.00386519130805e+00,-2.89860222769584e+01
5.94292158615548e+04,-1.00797931809296e+00,-2.90441443123802e+01
5.95662143528986e+04,-1.01210856705800e+00,-2.91023500694557e+01
5.97035286583812e+04,-1.01625297958119e+00,-2.91606394882116e+01
5.98411595060295e+04,-1.02041259704983e+00,-2.92190125076148e+01
5.99791076255485e+04,-1.02458746085971e+00,-2.92774690655689e+01
6.01173737483253e+04,-1.02877761241424e+00,-2.93360090989124e+01
6.02559586074333e+04,-1.03298309312369e+00,-2.93946325434155e+01
6.03948629376355e+04,-1.03720394440429e+00,-2.94533393337782e+01
6.05340874753888e+04,-1.04144020767742e+00,-2.95121294036273e+01
6.06736329588480e+04,-1.04569192436881e+00,-2.95710026855144e+01
6.08135001278693e+04,-1.04995913590762e+00,-2.96299591109128e+01
6.09536897240144e+04,-1.05424188372561e+00,-2.96889986102159e+01
6.10942024905546e+04,-1.05854020925632e+00,-2.97481211127342e+01
6.12350391724748e+04,-1.06285415393418e+00,-2.98073265466933e+01
6.13762005164768e+04,-1.06718375919363e+00,-2.98666148392314e+01
6.15176872709842e+04,-1.07152906646830e+00,-2.99259859163970e+01
6.16595001861456e+04,-1.07589011719008e+00,-2.99854397031469e+01
6.18016400138390e+04,-1.08026695278827e+00,-3.00449761233438e+01
6.19441075076755e+04,-1.08465961468870e+00,-3.01045950997539e+01
6.20869034230037e+04,-1.08906814431284e+00,-3.01642965540450e+01
6.22300285169133e+04,-1.09349258307691e+00,-3.02240804067845e+01
6.23734835482393e+04,-1.09793297239095e+00,-3.02839465774368e+01
6.25172692775659e+04,-1.10238935365797e+00,-3.03438949843617e+01
